 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
99,5th_Wat12_D.tif (RGB),0.000308353,0.091527898,0.040741186,0.009636615,57.5753397,0.462541742,0.03874125,0.895935183,0.521998424,59.85861445,0.010344589,4.227748635,0.236532511,0.883312422
100,5th_Wat12_D.tif (RGB),0.000021608,0.019028195,0.007347634,0.003744367,77.31169655,0.749946897,0.007867921,0.38474418,0.698699754,74.0546041,0.004243543,1.962316656,0.509601749,0.870588235
101,5th_Wat12_D.tif (RGB),0.000386317,0.079703364,0.024525943,0.020055263,175.7920934,0.764188572,0.027276697,0.201018027,0.835413627,33.69006753,0.020619082,1.222918037,0.81771629,0.906164384
102,5th_Wat12_D.tif (RGB),0.00059831,0.140871182,0.045519319,0.016735568,126.1679646,0.378871237,0.054150463,0.934841898,1.609224955,126.0694099,0.023548402,2.719914787,0.367658577,0.731263383
103,5th_Wat12_D.tif (RGB),0.00000438,0.008908169,0.003733102,0.00149388,94.82220282,0.693598898,0.003933961,0.931599672,1.620572747,105.9453959,0.001621113,2.498930529,0.400171189,0.833333333
104,5th_Wat12_D.tif (RGB),0.000596266,0.164756128,0.06275674,0.012097332,92.29431293,0.276036543,0.062915528,2.679159613,1.764311443,85.07289005,0.013509276,5.187651077,0.19276547,0.825550839
105,5th_Wat12_D.tif (RGB),0.000485889,0.092477524,0.030498916,0.020284447,19.99394707,0.713961717,0.034739596,1.001847907,1.723243244,15.33328479,0.021102661,1.503561673,0.665087451,0.909786769
106,5th_Wat12_D.tif (RGB),0.002108246,0.253272218,0.062755372,0.042774066,131.5173626,0.413005738,0.071480284,1.378486521,1.826994484,128.8627441,0.054306643,1.467135998,0.681600071,0.778143019
107,5th_Wat12_D.tif (RGB),0.00001752,0.022532654,0.009467038,0.002356304,149.5956991,0.433631243,0.010394244,2.398166672,1.846447841,152.102729,0.003001897,4.0177486,0.248895613,0.754716981
108,5th_Wat12_D.tif (RGB),0.000430701,0.1416447,0.066749524,0.008215577,85.36398048,0.269764847,0.064747636,2.332781777,1.911292366,83.29016319,0.0094174,8.124751337,0.12308069,0.86535641
109,5th_Wat12_D.tif (RGB),0.000402085,0.102213521,0.044137358,0.011599035,174.1992288,0.483627775,0.04433019,2.240378329,1.984242456,170.8821372,0.012805614,3.805261268,0.262794045,0.926960619
110,5th_Wat12_D.tif (RGB),0.000299009,0.093273539,0.031749433,0.011991078,114.1022715,0.431893875,0.039149872,2.036118076,2.03287585,116.211378,0.016160462,2.64775459,0.377678507,0.824476651
111,5th_Wat12_D.tif (RGB),0.000995431,0.246426231,0.048552344,0.02610424,70.63820565,0.205990468,0.079978565,1.568697127,2.280365786,72.29957221,0.045392395,1.859940896,0.537651493,0.483854943
112,5th_Wat12_D.tif (RGB),0.000460777,0.095086667,0.03857211,0.015209952,55.59817378,0.640415371,0.038582644,1.07641911,2.243620555,52.96961039,0.016041202,2.535978348,0.394325133,0.940125112
113,5th_Wat12_D.tif (RGB),0.000354197,0.076669059,0.02885454,0.015629349,15.0014714,0.757206834,0.028352749,1.457380693,2.227949795,7.666804262,0.015466727,1.846176659,0.541659974,0.94913928
114,5th_Wat12_D.tif (RGB),0.000178705,0.05083987,0.018488607,0.012306696,178.142202,0.868833506,0.018874349,1.697845805,2.280906157,13.24051992,0.012428534,1.502320947,0.665636728,0.951788491
115,5th_Wat12_D.tif (RGB),0.000190677,0.066517219,0.027093706,0.00896064,130.5006813,0.541550565,0.028368193,1.03967388,2.300899885,130.3645366,0.009666482,3.023635293,0.330727718,0.900689655
116,5th_Wat12_D.tif (RGB),0.000116216,0.042827017,0.01501467,0.009855111,115.4493624,0.796235277,0.016916289,0.979152323,2.327378066,116.5650512,0.01063501,1.523541437,0.656365476,0.922363847
117,5th_Wat12_F.tif (RGB),0.000177829,0.085522918,0.039011576,0.005803875,113.0315894,0.305524658,0.037829832,0.973748613,0.554961057,111.8014095,0.0068119,6.721642961,0.148773151,0.827445652
118,5th_Wat12_F.tif (RGB),0.000338429,0.074846613,0.025875355,0.016652957,54.24891609,0.759159661,0.028903537,1.366598358,0.599811854,69.19320899,0.017576601,1.55379936,0.643583738,0.913677572
119,5th_Wat12_F.tif (RGB),0.002418059,0.43067139,0.082796564,0.037184737,179.6929259,0.163826719,0.122182421,1.262306748,0.618184469,178.2259191,0.060032211,2.226627648,0.449109666,0.482533578
120,5th_Wat12_F.tif (RGB),0.000288205,0.082226382,0.027755519,0.013220931,116.4068751,0.535659469,0.030246301,1.307157544,0.64466265,131.3785153,0.014462241,2.099361909,0.476335212,0.842869342
121,5th_Wat12_F.tif (RGB),0.000333465,0.083099202,0.030562719,0.013892115,142.9078104,0.606829092,0.032539132,1.359573535,0.656010442,144.4623222,0.016944885,2.20000479,0.454544465,0.872755063
122,5th_Wat12_F.tif (RGB),0.000225717,0.105957716,0.048458613,0.005930656,174.756926,0.252643608,0.049752299,1.238530422,0.657631555,171.2538377,0.007183409,8.170868302,0.122386014,0.817556848
123,5th_Wat12_F.tif (RGB),0.000254625,0.070130297,0.024250267,0.013368855,110.9486805,0.650577627,0.025858886,1.329853128,0.683569365,116.0295922,0.01462436,1.813937528,0.551286902,0.891159939
124,5th_Wat12_F.tif (RGB),0.001093251,0.143742556,0.048227663,0.028862495,96.60884035,0.664904248,0.049363419,1.469809227,0.730041274,95.02407526,0.031881891,1.670945716,0.598463487,0.901842707
125,5th_Wat12_F.tif (RGB),0.000314485,0.072477207,0.0271051,0.014772668,4.607626508,0.752327261,0.028228892,0.69167493,1.120729535,5.492324557,0.01567076,1.834814167,0.545014322,0.942257218
126,5th_Wat12_F.tif (RGB),0.000304557,0.113318848,0.052109975,0.007441452,39.97362016,0.298039621,0.052660537,2.354396618,1.186654802,38.75162834,0.009191695,7.002662053,0.142802836,0.845218801
127,5th_Wat12_F.tif (RGB),0.000022192,0.021506222,0.008813205,0.003206077,86.98150443,0.602947304,0.009249662,2.851537974,1.231505599,83.29016319,0.003242226,2.748906341,0.363781037,0.878612717
128,5th_Wat12_F.tif (RGB),0.000000876,0.0030568,0.00127778,0.00087289,45.00004178,1,0.0015284,2.851537974,1.233126712,45,0.001080742,1.463849222,0.683130465,0.857142857
129,5th_Wat12_F.tif (RGB),0.000366461,0.111537534,0.043003063,0.010850221,62.79719051,0.370165249,0.048392633,2.344669939,1.655696864,66.29735405,0.014337882,3.963335288,0.252312744,0.765243902
130,5th_Wat12_F.tif (RGB),0.000369381,0.073951297,0.0224775,0.020923617,176.2352743,0.84877568,0.024466339,0.934301527,1.925342013,6.340191746,0.021416665,1.074264522,0.930869427,0.946148093
131,5th_Wat12_F.tif (RGB),0.000077088,0.055271458,0.02457808,0.003993468,175.26937,0.317099882,0.025489251,0.22371361,1.935068692,175.1354856,0.004770905,6.154570111,0.162480885,0.8288854
132,5th_Wat12_F.tif (RGB),0.000277985,0.068362161,0.02375337,0.014900676,130.3421715,0.747479662,0.024196316,0.477687999,2.037198818,113.702646,0.01619335,1.594113656,0.627307844,0.900236407
